Temperature,Humidity,Humex,CO2,Bright,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,Score,hour
22.2,40.0,22.6,443.0,1.0,0,1,0,0,0,0,0,4.0,6
22.1,40.0,22.4,438.0,1.0,0,1,0,0,0,0,0,5.0,6
22.2,40.0,22.6,446.0,1.0,0,1,0,0,0,0,0,4.0,7
22.1,40.0,22.4,456.0,2.0,0,1,0,0,0,0,0,4.0,7
22.3,41.0,22.9,576.0,75.0,0,1,0,0,0,0,0,4.0,8
22.7,42.0,23.6,740.0,79.0,0,1,0,0,0,0,0,4.0,8
23.0,42.0,24.0,915.0,95.0,0,1,0,0,0,0,0,4.0,9
23.3,42.0,24.4,1000.0,165.0,0,1,0,0,0,0,0,5.0,9
23.6,42.0,24.8,1125.0,142.0,0,1,0,0,0,0,0,3.0,10
23.9,42.0,25.3,1243.0,138.0,0,1,0,0,0,0,0,4.0,10
24.2,42.0,25.7,1250.0,203.0,0,1,0,0,0,0,0,4.0,11
24.5,42.0,26.1,1322.0,187.0,0,1,0,0,0,0,0,2.0,11
24.6,42.0,26.3,1339.0,174.0,0,1,0,0,0,0,0,2.0,12
24.7,42.0,26.4,1313.0,157.0,0,1,0,0,0,0,0,2.0,12
24.8,42.0,26.6,1329.0,135.0,0,1,0,0,0,0,0,2.0,13
24.8,42.0,26.6,1277.0,165.0,0,1,0,0,0,0,0,3.0,13
24.8,42.0,26.6,1187.0,194.0,0,1,0,0,0,0,0,3.0,14
25.6,44.0,28.1,1647.0,171.0,0,1,0,0,0,0,0,2.0,14
25.4,42.0,27.4,882.0,392.0,0,1,0,0,0,0,0,3.0,15
25.3,42.0,27.3,785.0,199.0,0,1,0,0,0,0,0,4.0,15
25.1,42.0,27.0,741.0,186.0,0,1,0,0,0,0,0,3.0,16
24.9,43.0,26.9,722.0,157.0,0,1,0,0,0,0,0,3.0,16
24.7,43.0,26.6,637.0,137.0,0,1,0,0,0,0,0,4.0,17
24.5,43.0,26.3,572.0,116.0,0,1,0,0,0,0,0,4.0,17
24.3,44.0,26.2,541.0,102.0,0,1,0,0,0,0,0,4.0,18
24.0,45.0,25.9,563.0,8.0,0,1,0,0,0,0,0,3.0,18
23.9,45.0,25.8,547.0,1.0,0,1,0,0,0,0,0,4.0,19
23.7,45.0,25.5,531.0,1.0,0,1,0,0,0,0,0,4.0,19
23.5,45.0,25.2,489.0,1.0,0,1,0,0,0,0,0,5.0,20
23.5,45.0,25.2,497.0,1.0,0,1,0,0,0,0,0,4.0,20
23.3,45.0,24.9,473.0,1.0,0,1,0,0,0,0,0,4.0,21
23.2,45.0,24.8,467.0,1.0,0,1,0,0,0,0,0,3.0,21
23.2,45.0,24.8,470.0,1.0,0,1,0,0,0,0,0,4.0,22
23.1,45.0,24.6,447.0,1.0,0,1,0,0,0,0,0,4.0,22
23.0,45.0,24.5,461.0,1.0,0,1,0,0,0,0,0,4.0,23
23.0,45.0,24.5,450.0,1.0,0,1,0,0,0,0,0,4.0,23
22.9,45.0,24.3,452.0,1.0,0,0,1,0,0,0,0,4.0,0
22.9,46.0,24.5,458.0,1.0,0,0,1,0,0,0,0,4.0,0
22.8,46.0,24.3,452.0,1.0,0,0,1,0,0,0,0,4.0,1
22.8,46.0,24.3,454.0,1.0,0,0,1,0,0,0,0,4.0,1
22.7,46.0,24.2,448.0,1.0,0,0,1,0,0,0,0,4.0,2
22.6,46.0,24.1,469.0,1.0,0,0,1,0,0,0,0,4.0,2
22.7,46.0,24.2,445.0,1.0,0,0,1,0,0,0,0,4.0,3
22.6,45.0,23.9,459.0,1.0,0,0,1,0,0,0,0,4.0,3
22.6,45.0,23.9,455.0,1.0,0,0,1,0,0,0,0,4.0,4
22.5,46.0,23.9,457.0,1.0,0,0,1,0,0,0,0,5.0,4
22.5,46.0,23.9,456.0,1.0,0,0,1,0,0,0,0,4.0,5
22.5,46.0,23.9,461.0,1.0,0,0,1,0,0,0,0,4.0,5
22.5,46.0,23.9,468.0,1.0,0,0,1,0,0,0,0,5.0,6
22.5,46.0,23.9,472.0,1.0,0,0,1,0,0,0,0,4.0,6
22.5,46.0,23.9,473.0,1.0,0,0,1,0,0,0,0,3.0,7
22.5,46.0,23.9,467.0,1.0,0,0,1,0,0,0,0,4.0,7
22.7,46.0,24.2,558.0,73.0,0,0,1,0,0,0,0,4.0,8
23.0,46.0,24.6,670.0,75.0,0,0,1,0,0,0,0,4.0,8
23.1,46.0,24.8,742.0,82.0,0,0,1,0,0,0,0,4.0,9
23.3,47.0,25.2,864.0,98.0,0,0,1,0,0,0,0,4.0,9
23.6,47.0,25.7,987.0,152.0,0,0,1,0,0,0,0,4.0,10
23.7,47.0,25.8,878.0,93.0,0,0,1,0,0,0,0,4.0,10
23.6,46.0,25.5,765.0,189.0,0,0,1,0,0,0,0,4.0,11
23.6,46.0,25.5,685.0,191.0,0,0,1,0,0,0,0,4.0,11
23.7,46.0,25.6,741.0,299.0,0,0,1,0,0,0,0,4.0,12
24.0,46.0,26.1,860.0,235.0,0,0,1,0,0,0,0,3.0,12
24.1,46.0,26.2,905.0,187.0,0,0,1,0,0,0,0,3.0,13
24.2,44.0,26.0,785.0,203.0,0,0,1,0,0,0,0,3.0,13
24.4,43.0,26.2,703.0,227.0,0,0,1,0,0,0,0,3.0,14
24.6,42.0,26.3,730.0,243.0,0,0,1,0,0,0,0,4.0,14
25.0,42.0,26.8,748.0,303.0,0,0,1,0,0,0,0,3.0,15
25.1,41.0,26.8,720.0,167.0,0,0,1,0,0,0,0,3.0,15
25.1,41.0,26.8,715.0,141.0,0,0,1,0,0,0,0,3.0,16
25.1,42.0,27.0,856.0,135.0,0,0,1,0,0,0,0,3.0,16
25.1,42.0,27.0,929.0,134.0,0,0,1,0,0,0,0,3.0,17
25.0,43.0,27.0,945.0,103.0,0,0,1,0,0,0,0,3.0,17
24.8,43.0,26.7,863.0,90.0,0,0,1,0,0,0,0,2.0,18
24.7,43.0,26.6,734.0,79.0,0,0,1,0,0,0,0,3.0,18
24.5,43.0,26.3,680.0,1.0,0,0,1,0,0,0,0,3.0,19
24.2,43.0,25.9,601.0,1.0,0,0,1,0,0,0,0,4.0,19
24.0,43.0,25.6,561.0,1.0,0,0,1,0,0,0,0,4.0,20
23.8,43.0,25.3,539.0,1.0,0,0,1,0,0,0,0,4.0,20
23.6,44.0,25.2,515.0,1.0,0,0,1,0,0,0,0,4.0,21
23.5,44.0,25.0,503.0,1.0,0,0,1,0,0,0,0,4.0,21
23.4,44.0,24.9,504.0,1.0,0,0,1,0,0,0,0,4.0,22
23.3,44.0,24.7,504.0,1.0,0,0,1,0,0,0,0,4.0,22
23.2,45.0,24.8,505.0,1.0,0,0,1,0,0,0,0,4.0,23
23.1,45.0,24.6,510.0,1.0,0,0,1,0,0,0,0,4.0,23
23.1,45.0,24.6,507.0,1.0,0,0,0,1,0,0,0,5.0,0
23.0,45.0,24.5,496.0,1.0,0,0,0,1,0,0,0,5.0,0
22.9,45.0,24.3,502.0,1.0,0,0,0,1,0,0,0,3.0,1
22.9,45.0,24.3,498.0,1.0,0,0,0,1,0,0,0,5.0,1
22.8,45.0,24.2,505.0,1.0,0,0,0,1,0,0,0,4.0,2
22.7,45.0,24.0,495.0,1.0,0,0,0,1,0,0,0,4.0,2
22.7,45.0,24.0,507.0,1.0,0,0,0,1,0,0,0,4.0,3
22.6,45.0,23.9,494.0,1.0,0,0,0,1,0,0,0,4.0,3
22.6,45.0,23.9,498.0,1.0,0,0,0,1,0,0,0,4.0,4
22.5,44.0,23.6,495.0,1.0,0,0,0,1,0,0,0,5.0,4
22.4,44.0,23.5,497.0,1.0,0,0,0,1,0,0,0,4.0,5
22.4,44.0,23.5,496.0,1.0,0,0,0,1,0,0,0,4.0,5
22.3,44.0,23.3,501.0,1.0,0,0,0,1,0,0,0,4.0,6
22.3,44.0,23.3,503.0,1.0,0,0,0,1,0,0,0,5.0,6
22.2,44.0,23.2,493.0,1.0,0,0,0,1,0,0,0,4.0,7
22.3,44.0,23.3,515.0,2.0,0,0,0,1,0,0,0,4.0,7
22.6,43.0,23.6,578.0,75.0,0,0,0,1,0,0,0,4.0,8
22.8,43.0,23.9,662.0,81.0,0,0,0,1,0,0,0,5.0,8
23.0,43.0,24.2,710.0,94.0,0,0,0,1,0,0,0,4.0,9
23.2,43.0,24.4,826.0,124.0,0,0,0,1,0,0,0,4.0,9
23.6,43.0,25.0,920.0,164.0,0,0,0,1,0,0,0,4.0,10
23.9,43.0,25.4,979.0,177.0,0,0,0,1,0,0,0,3.0,10
24.1,43.0,25.7,993.0,199.0,0,0,0,1,0,0,0,3.0,11
24.4,42.0,26.0,999.0,349.0,0,0,0,1,0,0,0,3.0,11
24.7,42.0,26.4,1025.0,303.0,0,0,0,1,0,0,0,4.0,12
24.9,41.0,26.5,980.0,220.0,0,0,0,1,0,0,0,3.0,12
24.7,41.0,26.2,894.0,163.0,0,0,0,1,0,0,0,3.0,13
24.8,41.0,26.4,839.0,178.0,0,0,0,1,0,0,0,4.0,13
25.1,41.0,26.8,873.0,221.0,0,0,0,1,0,0,0,3.0,14
25.5,40.0,27.2,949.0,279.0,0,0,0,1,0,0,0,3.0,14
25.9,40.0,27.8,967.0,350.0,0,0,0,1,0,0,0,3.0,15
26.1,40.0,28.1,1063.0,164.0,0,0,0,1,0,0,0,2.0,15
26.1,39.0,27.9,885.0,138.0,0,0,0,1,0,0,0,3.0,16
25.9,39.0,27.6,778.0,130.0,0,0,0,1,0,0,0,3.0,16
25.6,39.0,27.2,683.0,118.0,0,0,0,1,0,0,0,3.0,17
25.4,39.0,26.9,648.0,108.0,0,0,0,1,0,0,0,3.0,17
25.2,39.0,26.6,629.0,101.0,0,0,0,1,0,0,0,3.0,18
24.9,40.0,26.3,596.0,8.0,0,0,0,1,0,0,0,4.0,18
24.6,41.0,26.1,643.0,2.0,0,0,0,1,0,0,0,3.0,19
24.5,41.0,26.0,656.0,2.0,0,0,0,1,0,0,0,3.0,19
24.3,42.0,25.8,628.0,1.0,0,0,0,1,0,0,0,4.0,20
24.1,42.0,25.6,627.0,2.0,0,0,0,1,0,0,0,4.0,20
24.0,42.0,25.4,600.0,1.0,0,0,0,1,0,0,0,5.0,21
23.9,43.0,25.4,580.0,1.0,0,0,0,1,0,0,0,5.0,21
23.8,43.0,25.3,576.0,1.0,0,0,0,1,0,0,0,4.0,22
23.6,43.0,25.0,565.0,1.0,0,0,0,1,0,0,0,4.0,22
23.5,44.0,25.0,553.0,1.0,0,0,0,1,0,0,0,4.0,23
23.4,44.0,24.9,562.0,1.0,0,0,0,1,0,0,0,3.0,23
23.3,44.0,24.7,552.0,1.0,0,0,0,0,1,0,0,4.0,0
23.3,44.0,24.7,546.0,1.0,0,0,0,0,1,0,0,4.0,0
23.3,44.0,24.7,531.0,1.0,0,0,0,0,1,0,0,5.0,1
23.1,44.0,24.5,536.0,1.0,0,0,0,0,1,0,0,3.0,1
23.1,45.0,24.6,511.0,1.0,0,0,0,0,1,0,0,5.0,2
23.0,45.0,24.5,511.0,1.0,0,0,0,0,1,0,0,5.0,2
23.0,45.0,24.5,513.0,1.0,0,0,0,0,1,0,0,4.0,3
22.9,45.0,24.3,520.0,1.0,0,0,0,0,1,0,0,3.0,3
22.9,45.0,24.3,497.0,1.0,0,0,0,0,1,0,0,3.0,4
22.8,45.0,24.2,520.0,1.0,0,0,0,0,1,0,0,4.0,4
22.7,45.0,24.0,514.0,1.0,0,0,0,0,1,0,0,4.0,5
22.7,45.0,24.0,500.0,1.0,0,0,0,0,1,0,0,4.0,5
22.7,45.0,24.0,513.0,1.0,0,0,0,0,1,0,0,5.0,6
22.7,45.0,24.0,507.0,1.0,0,0,0,0,1,0,0,4.0,6
22.6,44.0,23.7,513.0,1.0,0,0,0,0,1,0,0,4.0,7
22.6,44.0,23.7,536.0,3.0,0,0,0,0,1,0,0,4.0,7
22.7,44.0,23.9,604.0,75.0,0,0,0,0,1,0,0,4.0,8
23.1,44.0,24.5,667.0,90.0,0,0,0,0,1,0,0,5.0,8
23.3,44.0,24.7,724.0,93.0,0,0,0,0,1,0,0,4.0,9
23.6,44.0,25.2,858.0,105.0,0,0,0,0,1,0,0,4.0,9
23.7,44.0,25.3,851.0,165.0,0,0,0,0,1,0,0,4.0,10
24.0,44.0,25.7,877.0,218.0,0,0,0,0,1,0,0,5.0,10
24.3,44.0,26.2,958.0,146.0,0,0,0,0,1,0,0,3.0,11
24.5,45.0,26.6,947.0,177.0,0,0,0,0,1,0,0,4.0,11
24.7,45.0,26.9,911.0,259.0,0,0,0,0,1,0,0,3.0,12
24.8,45.0,27.1,833.0,165.0,0,0,0,0,1,0,0,3.0,12
24.8,44.0,26.9,781.0,132.0,0,0,0,0,1,0,0,3.0,13
24.7,44.0,26.8,736.0,131.0,0,0,0,0,1,0,0,3.0,13
24.7,44.0,26.8,712.0,150.0,0,0,0,0,1,0,0,3.0,14
24.8,44.0,26.9,773.0,186.0,0,0,0,0,1,0,0,3.0,14
25.1,44.0,27.4,924.0,361.0,0,0,0,0,1,0,0,3.0,15
25.2,43.0,27.3,857.0,125.0,0,0,0,0,1,0,0,3.0,15
25.2,43.0,27.3,853.0,133.0,0,0,0,0,1,0,0,3.0,16
25.1,42.0,27.0,810.0,123.0,0,0,0,0,1,0,0,3.0,16
24.6,42.0,26.3,625.0,113.0,0,0,0,0,1,0,0,3.0,17
24.4,42.0,26.0,582.0,101.0,0,0,0,0,1,0,0,3.0,17
24.2,43.0,25.9,582.0,87.0,0,0,0,0,1,0,0,4.0,18
23.9,45.0,25.8,565.0,86.0,0,0,0,0,1,0,0,4.0,18
23.8,45.0,25.6,553.0,1.0,0,0,0,0,1,0,0,4.0,19
23.6,45.0,25.3,521.0,1.0,0,0,0,0,1,0,0,5.0,19
23.4,45.0,25.0,497.0,1.0,0,0,0,0,1,0,0,5.0,20
23.3,45.0,24.9,500.0,1.0,0,0,0,0,1,0,0,4.0,20
23.1,45.0,24.6,486.0,1.0,0,0,0,0,1,0,0,4.0,21
23.1,45.0,24.6,464.0,1.0,0,0,0,0,1,0,0,4.0,21
23.0,45.0,24.5,466.0,1.0,0,0,0,0,1,0,0,4.0,22
22.9,45.0,24.3,468.0,1.0,0,0,0,0,1,0,0,4.0,22
22.8,44.0,24.0,451.0,1.0,0,0,0,0,1,0,0,4.0,23
22.8,44.0,24.0,451.0,1.0,0,0,0,0,1,0,0,4.0,23
22.6,43.0,23.6,441.0,1.0,0,0,0,0,0,1,0,3.0,0
22.6,43.0,23.6,434.0,1.0,0,0,0,0,0,1,0,4.0,0
22.5,42.0,23.3,448.0,1.0,0,0,0,0,0,1,0,5.0,1
22.5,41.0,23.1,438.0,1.0,0,0,0,0,0,1,0,3.0,1
22.4,41.0,23.0,434.0,1.0,0,0,0,0,0,1,0,4.0,2
22.3,40.0,22.7,428.0,1.0,0,0,0,0,0,1,0,4.0,2
22.3,40.0,22.7,431.0,1.0,0,0,0,0,0,1,0,4.0,3
22.2,39.0,22.4,424.0,1.0,0,0,0,0,0,1,0,4.0,3
22.2,39.0,22.4,434.0,1.0,0,0,0,0,0,1,0,4.0,4
22.1,38.0,22.1,441.0,1.0,0,0,0,0,0,1,0,4.0,4
22.1,38.0,22.1,428.0,1.0,0,0,0,0,0,1,0,4.0,5
22.0,38.0,22.0,435.0,1.0,0,0,0,0,0,1,0,5.0,5
21.9,37.0,21.7,444.0,1.0,0,0,0,0,0,1,0,5.0,6
21.9,37.0,21.7,439.0,1.0,0,0,0,0,0,1,0,3.0,6
21.8,36.0,21.5,434.0,1.0,0,0,0,0,0,1,0,4.0,7
21.8,36.0,21.5,443.0,1.0,0,0,0,0,0,1,0,4.0,7
21.7,35.0,21.2,445.0,1.0,0,0,0,0,0,1,0,4.0,8
21.7,35.0,21.2,438.0,3.0,0,0,0,0,0,1,0,4.0,8
21.7,35.0,21.2,433.0,11.0,0,0,0,0,0,1,0,4.0,9
21.7,35.0,21.2,443.0,62.0,0,0,0,0,0,1,0,4.0,9
21.7,35.0,21.2,445.0,138.0,0,0,0,0,0,1,0,3.0,10
21.7,35.0,21.2,433.0,183.0,0,0,0,0,0,1,0,3.0,10
21.8,34.0,21.2,454.0,167.0,0,0,0,0,0,1,0,3.0,11
21.9,34.0,21.3,430.0,216.0,0,0,0,0,0,1,0,3.0,11
22.0,35.0,21.6,436.0,193.0,0,0,0,0,0,1,0,4.0,12
22.0,35.0,21.6,435.0,121.0,0,0,0,0,0,1,0,4.0,12
22.0,35.0,21.6,435.0,65.0,0,0,0,0,0,1,0,5.0,13
22.0,34.0,21.4,439.0,97.0,0,0,0,0,0,1,0,3.0,13
22.2,33.0,21.5,436.0,120.0,0,0,0,0,0,1,0,3.0,14
22.5,32.0,21.8,437.0,174.0,0,0,0,0,0,1,0,3.0,14
22.9,32.0,22.3,418.0,220.0,0,0,0,0,0,1,0,3.0,15
22.9,31.0,22.1,435.0,61.0,0,0,0,0,0,1,0,3.0,15
22.7,31.0,21.9,412.0,31.0,0,0,0,0,0,1,0,3.0,16
22.5,31.0,21.6,429.0,31.0,0,0,0,0,0,1,0,3.0,16
22.3,31.0,21.4,430.0,26.0,0,0,0,0,0,1,0,3.0,17
22.2,31.0,21.2,438.0,12.0,0,0,0,0,0,1,0,3.0,17
22.1,30.0,21.0,430.0,6.0,0,0,0,0,0,1,0,3.0,18
22.0,30.0,20.8,430.0,2.0,0,0,0,0,0,1,0,4.0,18
21.9,31.0,20.9,431.0,1.0,0,0,0,0,0,1,0,4.0,19
21.9,31.0,20.9,426.0,1.0,0,0,0,0,0,1,0,3.0,19
21.8,31.0,20.7,419.0,1.0,0,0,0,0,0,1,0,3.0,20
21.7,31.0,20.6,424.0,1.0,0,0,0,0,0,1,0,3.0,20
21.6,32.0,20.6,428.0,1.0,0,0,0,0,0,1,0,3.0,21
21.6,32.0,20.6,433.0,1.0,0,0,0,0,0,1,0,3.0,21
21.5,32.0,20.5,423.0,1.0,0,0,0,0,0,1,0,3.0,22
21.4,32.0,20.4,430.0,1.0,0,0,0,0,0,1,0,4.0,22
21.4,33.0,20.5,432.0,1.0,0,0,0,0,0,1,0,4.0,23
21.3,33.0,20.4,432.0,1.0,0,0,0,0,0,1,0,4.0,23
21.2,33.0,20.2,430.0,1.0,0,0,0,0,0,0,1,2.0,0
21.2,33.0,20.2,434.0,1.0,0,0,0,0,0,0,1,3.0,0
21.1,33.0,20.1,435.0,1.0,0,0,0,0,0,0,1,2.0,1
21.1,33.0,20.1,430.0,1.0,0,0,0,0,0,0,1,3.0,1
21.0,33.0,20.0,426.0,1.0,0,0,0,0,0,0,1,3.0,2
21.0,34.0,20.1,430.0,1.0,0,0,0,0,0,0,1,3.0,2
20.8,34.0,19.9,439.0,1.0,0,0,0,0,0,0,1,3.0,3
20.8,34.0,19.9,446.0,1.0,0,0,0,0,0,0,1,3.0,3
20.7,34.0,19.7,438.0,1.0,0,0,0,0,0,0,1,3.0,4
20.6,34.0,19.6,435.0,1.0,0,0,0,0,0,0,1,3.0,4
20.6,34.0,19.6,439.0,1.0,0,0,0,0,0,0,1,3.0,5
20.6,35.0,19.7,459.0,1.0,0,0,0,0,0,0,1,3.0,5
20.5,35.0,19.6,450.0,1.0,0,0,0,0,0,0,1,4.0,6
20.5,35.0,19.6,460.0,1.0,0,0,0,0,0,0,1,3.0,6
20.5,35.0,19.6,479.0,1.0,0,0,0,0,0,0,1,3.0,7
20.5,35.0,19.6,474.0,2.0,0,0,0,0,0,0,1,3.0,7
20.4,35.0,19.5,462.0,8.0,0,0,0,0,0,0,1,2.0,8
20.4,36.0,19.6,471.0,27.0,0,0,0,0,0,0,1,3.0,8
20.5,36.0,19.7,481.0,41.0,0,0,0,0,0,0,1,3.0,9
20.6,36.0,19.9,477.0,16.0,0,0,0,0,0,0,1,3.0,9
20.6,36.0,19.9,468.0,20.0,0,0,0,0,0,0,1,3.0,10
20.6,36.0,19.9,454.0,12.0,0,0,0,0,0,0,1,3.0,10
20.7,37.0,20.1,460.0,28.0,0,0,0,0,0,0,1,3.0,11
20.7,37.0,20.1,458.0,18.0,0,0,0,0,0,0,1,3.0,11
20.6,37.0,20.0,460.0,16.0,0,0,0,0,0,0,1,3.0,12
20.6,37.0,20.0,439.0,23.0,0,0,0,0,0,0,1,3.0,12
20.7,38.0,20.3,440.0,25.0,0,0,0,0,0,0,1,3.0,13
20.8,38.0,20.4,441.0,10.0,0,0,0,0,0,0,1,3.0,13
20.8,38.0,20.4,436.0,19.0,0,0,0,0,0,0,1,3.0,14
20.8,38.0,20.4,436.0,48.0,0,0,0,0,0,0,1,3.0,14
20.9,39.0,20.7,432.0,23.0,0,0,0,0,0,0,1,3.0,15
20.9,39.0,20.7,428.0,14.0,0,0,0,0,0,0,1,3.0,15
20.9,40.0,20.8,437.0,7.0,0,0,0,0,0,0,1,3.0,16
20.8,40.0,20.7,426.0,3.0,0,0,0,0,0,0,1,3.0,16
20.8,40.0,20.7,437.0,2.0,0,0,0,0,0,0,1,3.0,17
20.8,41.0,20.8,435.0,1.0,0,0,0,0,0,0,1,2.0,17
20.8,41.0,20.8,447.0,1.0,0,0,0,0,0,0,1,3.0,18
20.8,41.0,20.8,435.0,1.0,0,0,0,0,0,0,1,3.0,18
20.7,41.0,20.7,441.0,1.0,0,0,0,0,0,0,1,4.0,19
20.7,41.0,20.7,444.0,1.0,0,0,0,0,0,0,1,3.0,19
20.7,42.0,20.8,442.0,1.0,0,0,0,0,0,0,1,3.0,20
20.6,42.0,20.7,445.0,1.0,0,0,0,0,0,0,1,3.0,20
20.6,42.0,20.7,426.0,1.0,0,0,0,0,0,0,1,3.0,21
20.5,43.0,20.7,437.0,1.0,0,0,0,0,0,0,1,3.0,21
20.5,43.0,20.7,430.0,1.0,0,0,0,0,0,0,1,3.0,22
20.5,44.0,20.8,430.0,1.0,0,0,0,0,0,0,1,4.0,22
20.4,43.0,20.6,431.0,1.0,0,0,0,0,0,0,1,3.0,23
20.4,43.0,20.6,423.0,1.0,0,0,0,0,0,0,1,3.0,23
20.3,43.0,20.4,423.0,1.0,1,0,0,0,0,0,0,3.0,0
20.3,43.0,20.4,429.0,1.0,1,0,0,0,0,0,0,3.0,0
20.3,43.0,20.4,441.0,1.0,1,0,0,0,0,0,0,3.0,1
20.2,43.0,20.3,432.0,1.0,1,0,0,0,0,0,0,3.0,1
20.2,42.0,20.1,428.0,1.0,1,0,0,0,0,0,0,3.0,2
20.2,42.0,20.1,436.0,1.0,1,0,0,0,0,0,0,3.0,2
20.2,42.0,20.1,433.0,1.0,1,0,0,0,0,0,0,2.0,3
20.1,42.0,20.0,427.0,1.0,1,0,0,0,0,0,0,3.0,3
20.1,41.0,19.9,423.0,1.0,1,0,0,0,0,0,0,3.0,4
20.1,41.0,19.9,423.0,1.0,1,0,0,0,0,0,0,3.0,4
20.0,41.0,19.7,433.0,1.0,1,0,0,0,0,0,0,4.0,5
19.9,40.0,19.5,425.0,1.0,1,0,0,0,0,0,0,3.0,5
19.8,39.0,19.2,430.0,1.0,1,0,0,0,0,0,0,3.0,6
19.8,38.0,19.1,420.0,1.0,1,0,0,0,0,0,0,3.0,6
19.7,37.0,18.8,421.0,3.0,1,0,0,0,0,0,0,1.0,7
19.7,37.0,18.8,470.0,81.0,1,0,0,0,0,0,0,2.0,7
19.9,37.0,19.1,548.0,95.0,1,0,0,0,0,0,0,3.0,8
20.2,37.0,19.5,612.0,181.0,1,0,0,0,0,0,0,3.0,8
20.5,37.0,19.9,719.0,242.0,1,0,0,0,0,0,0,4.0,9
22.0,35.0,21.6,719.0,266.0,1,0,0,0,0,0,0,3.0,9
22.8,34.0,22.5,741.0,252.0,1,0,0,0,0,0,0,3.0,10
23.5,32.0,23.1,748.0,320.0,1,0,0,0,0,0,0,2.0,10
23.6,31.0,23.0,758.0,259.0,1,0,0,0,0,0,0,3.0,11
22.8,32.0,22.2,734.0,178.0,1,0,0,0,0,0,0,2.0,11
22.6,32.0,21.9,750.0,157.0,1,0,0,0,0,0,0,3.0,12
23.5,31.0,22.9,749.0,178.0,1,0,0,0,0,0,0,3.0,12
24.3,29.0,23.6,732.0,226.0,1,0,0,0,0,0,0,2.0,13
24.5,29.0,23.9,765.0,291.0,1,0,0,0,0,0,0,2.0,13
24.0,29.0,23.2,751.0,152.0,1,0,0,0,0,0,0,2.0,14
23.6,30.0,22.9,797.0,135.0,1,0,0,0,0,0,0,3.0,14
23.3,30.0,22.5,834.0,117.0,1,0,0,0,0,0,0,3.0,15
23.0,30.0,22.1,837.0,105.0,1,0,0,0,0,0,0,3.0,15
22.8,30.0,21.9,802.0,100.0,1,0,0,0,0,0,0,2.0,16
22.6,30.0,21.6,775.0,91.0,1,0,0,0,0,0,0,3.0,16
22.5,30.0,21.5,698.0,82.0,1,0,0,0,0,0,0,3.0,17
22.8,30.0,21.9,726.0,77.0,1,0,0,0,0,0,0,3.0,17
23.5,29.0,22.6,721.0,78.0,1,0,0,0,0,0,0,2.0,18
23.0,29.0,22.0,687.0,73.0,1,0,0,0,0,0,0,3.0,18
22.1,30.0,21.0,592.0,1.0,1,0,0,0,0,0,0,3.0,19
21.6,30.0,20.3,538.0,1.0,1,0,0,0,0,0,0,4.0,20
21.4,30.0,20.1,497.0,1.0,1,0,0,0,0,0,0,3.0,20
21.2,30.0,19.8,495.0,1.0,1,0,0,0,0,0,0,3.0,21
21.0,30.0,19.6,467.0,1.0,1,0,0,0,0,0,0,2.0,21
20.9,30.0,19.4,452.0,1.0,1,0,0,0,0,0,0,3.0,22
20.8,30.0,19.3,454.0,1.0,1,0,0,0,0,0,0,2.0,22
20.7,30.0,19.2,437.0,1.0,1,0,0,0,0,0,0,2.0,23
20.5,30.0,18.9,435.0,1.0,1,0,0,0,0,0,0,2.0,23
20.5,30.0,18.9,442.0,1.0,0,1,0,0,0,0,0,2.0,0
20.4,30.0,18.8,438.0,1.0,0,1,0,0,0,0,0,2.0,0
20.3,30.0,18.7,437.0,1.0,0,1,0,0,0,0,0,2.0,1
20.3,30.0,18.7,429.0,1.0,0,1,0,0,0,0,0,2.0,1
20.2,30.0,18.6,434.0,1.0,0,1,0,0,0,0,0,2.0,2
20.1,30.0,18.4,438.0,1.0,0,1,0,0,0,0,0,2.0,2
20.0,30.0,18.3,432.0,1.0,0,1,0,0,0,0,0,2.0,3
20.1,30.0,18.4,423.0,1.0,0,1,0,0,0,0,0,1.0,3
20.0,30.0,18.3,435.0,1.0,0,1,0,0,0,0,0,2.0,4
19.9,30.0,18.2,431.0,1.0,0,1,0,0,0,0,0,2.0,4
19.9,30.0,18.2,428.0,1.0,0,1,0,0,0,0,0,2.0,5
19.8,30.0,18.1,436.0,1.0,0,1,0,0,0,0,0,1.0,5
19.7,30.0,17.9,455.0,1.0,0,1,0,0,0,0,0,2.0,6
19.7,30.0,17.9,442.0,1.0,0,1,0,0,0,0,0,2.0,6
19.6,30.0,17.8,448.0,3.0,0,1,0,0,0,0,0,2.0,7
20.2,30.0,18.6,499.0,76.0,0,1,0,0,0,0,0,1.0,7
21.5,29.0,20.1,577.0,102.0,0,1,0,0,0,0,0,3.0,8
22.6,29.0,21.4,697.0,194.0,0,1,0,0,0,0,0,3.0,8
23.3,28.0,22.2,790.0,260.0,0,1,0,0,0,0,0,3.0,9
23.8,28.0,22.8,912.0,275.0,0,1,0,0,0,0,0,4.0,9
24.2,28.0,23.3,993.0,261.0,0,1,0,0,0,0,0,1.0,10
24.1,28.0,23.2,1024.0,319.0,0,1,0,0,0,0,0,3.0,10
23.7,29.0,22.9,1205.0,233.0,0,1,0,0,0,0,0,2.0,11
23.3,29.0,22.3,1098.0,189.0,0,1,0,0,0,0,0,2.0,11
23.1,30.0,22.2,1148.0,160.0,0,1,0,0,0,0,0,2.0,12
